prefecture_norm,year,population,n_events,H_sum,E_sum,human_burden,econ_burden,H_pref_norm,E_pref_norm,logE_pref_norm,N_norm,risk_pref_raw,risk_year_norm,risk_cum_raw,risk_cum_norm,risk_final,half_life_years,decay_alpha,blend_prev_weight
Ishikawa,1965,979082.8,1,1330.0,4037235.784136182,0.0013584142219636582,4.123487598940745,0.0006382701284248787,1.5136302463769478e-05,0.13054894396005468,0.0,0.03961147227791381,0.042445452499446944,0.011283780644012448,0.03729901144929952,0.03987223197437323,3,0.2062994740159002,0.5
Ishikawa,1966,980499.0,1,520.0,442436.7982614994,0.0005303422033066836,0.4512363584883813,0.0002491887825823617,1.656376996619216e-06,0.02975727977451633,0.0,0.009101616080162552,0.00975278601836125,0.010833601242274078,0.035790565195276,0.022771675606818625,3,0.2062994740159002,0.5
Ishikawa,1972,1015910.4,1,500.0,841018571.4285715,0.0004921693881665155,827.8471914733537,0.00023125274567409527,0.0030388221580056785,0.5369534713595013,0.0,0.16124791832982227,0.1727843088003401,0.0418639957418961,0.13976618505500044,0.15627524692767025,3,0.2062994740159002,0.5
Ishikawa,1980,1109417.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03322747544013905,0.11082721839709275,0.055413609198546376,3,0.2062994740159002,0.5
Ishikawa,1982,1125908.2,1,3950.0,445341000.0,0.0035082789165226795,395.5393521425637,0.0016484144514935235,0.0014519270706406953,0.4780438748724558,0.0,0.1445670525777822,0.1549100200094475,0.05619677164078758,0.18779197661932984,0.17135099831438866,3,0.2062994740159002,0.5
Ishikawa,1983,1132512.4,1,1097.0,1310187000.0,0.0009686428157431213,1156.8853462443326,0.00045513052234426505,0.004246639791315287,0.5636663514037136,0.0,0.16941849678675505,0.18153944663903418,0.07955435398557349,0.2660577912145408,0.22379861892678748,3,0.2062994740159002,0.5
Ishikawa,1987,1154785.6,1,65090.0,94318133250.0,0.05636544134253146,81675.88273528869,0.026484099549853653,0.29981195175517794,0.9037491057136393,0.0,0.28966360139898933,0.3103874187694561,0.12289978121283782,0.41129821553767604,0.36084281715356603,3,0.2062994740159002,0.5
Ishikawa,1990,1162167.4,1,60400.0,9603335000.0,0.05197185878729691,8263.297524952086,0.0244197126666531,0.030332520150641987,0.7207043786368718,0.0,0.23330511245771868,0.24999679383852896,0.14567634297720797,0.48761716558365537,0.36880697971109216,3,0.2062994740159002,0.5
Ishikawa,1994,1175051.2,1,305.0,360618000.0,0.00025956315775857257,306.8955633592817,0.00012195941956308773,0.0011265376602534972,0.4578271538879972,0.0,0.1374335177600933,0.14726612050646967,0.14397585247051223,0.48191921822106476,0.31459266936376723,3,0.2062994740159002,0.5
Ishikawa,1998,1185000.0,1,378.0,5773120000.0,0.0003189873417721519,4871.831223628692,0.00014988071260363248,0.01788328670425079,0.6784938597492733,0.0,0.20365307442360456,0.21822331763298689,0.1562872319701653,0.5231717815689244,0.37069754960095563,3,0.2062994740159002,0.5
Ishikawa,1999,1186000.0,1,27598.0,9415846000.0,0.02326981450252951,7939.1618887015175,0.010933651349352529,0.02914269844950839,0.7175073595510005,0.0,0.22290576380984695,0.23885342971508686,0.17003060004840315,0.5692226048967598,0.4040380173059233,3,0.2062994740159002,0.5
Ishikawa,2002,1180000.0,1,579.0,97483333.0531271,0.0004906779661016949,82.61299411281958,0.00023055197993014368,0.00030325185569867255,0.35366818766448643,0.0,0.10626184268529704,0.11386428569375107,0.15687513894574678,0.5251417208233765,0.3195030032585638,3,0.2062994740159002,0.5
Ishikawa,2003,1180000.0,1,2380.0,93787000.0,0.002016949152542373,79.48050847457627,0.0009476920763967911,0.00029175327617195234,0.35061716433243006,0.0,0.10584853375320677,0.11342140680953408,0.14634837713370877,0.4898689954142406,0.30164520111188736,3,0.2062994740159002,0.5
Ishikawa,2007,1170000.0,2,44657.0,378226000.0,0.038168376068376066,323.27008547008546,0.017933951147622196,0.0011866444784315064,0.4619674362323518,0.2,0.15114399667304107,0.16195750782379162,0.1473377109222534,0.4931840223602677,0.32757076509202965,3,0.2062994740159002,0.5
Ishikawa,2008,1168000.0,1,50053.0,1881914163.247341,0.04285359589041096,1611.2278794925865,0.02013536792400589,0.00591441878673834,0.5901160937491294,0.0,0.19112958567154295,0.2048038430115052,0.15637195164920203,0.5234556574681583,0.36412975023983174,3,0.2062994740159002,0.5
Ishikawa,2010,1170000.0,1,16700.0,0.0,0.014273504273504274,0.0,0.0067066077919540204,0.0,0.0,0.0,0.004694625454367814,0.005030499758454273,0.1250809990350696,0.4186069680937672,0.21181873392611072,3,0.2062994740159002,0.5
Ishikawa,2011,1166000.0,1,22360.0,0.0,0.019176672384219554,0.0,0.009010430653283528,0.0,0.0,0.0,0.0063073014572984695,0.006758553747438601,0.10057804769785182,0.33650328895069614,0.17163092134906738,3,0.2062994740159002,0.5
Ishikawa,2012,1163000.0,1,9106.0,215872000.0,0.00782975064488392,185.6165090283749,0.003678919043133027,0.0006813522668636633,0.41781914865644704,0.0,0.12792098792712722,0.13707302214491596,0.10621888188519954,0.35540440962973063,0.2462387158873233,3,0.2062994740159002,0.5
Ishikawa,2013,1159000.0,1,19679.0,269310000.0,0.016979292493528905,232.36410698878345,0.007977960643508492,0.0008529511295267167,0.4356810797711831,0.0,0.13628889638181085,0.14603960784365133,0.11242231005950096,0.3761906516379051,0.2611151297407782,3,0.2062994740159002,0.5
Ishikawa,2014,1156000.0,2,20440.0,7817836000.0,0.017681660899653978,6762.833910034602,0.008307978369714999,0.024824689566379732,0.7046953513730994,0.2,0.21722419027073028,0.2327653712333234,0.13404288282295496,0.44863615196274903,0.3407007615980362,3,0.2062994740159002,0.5
Ishikawa,2016,1151000.0,1,690.0,0.0,0.0005994787141615986,0.0,0.0002816735497091558,0.0,0.0,0.0,0.00019717148479640907,0.00021127800636781005,0.10643058297460883,0.3561137706401612,0.17816252432326452,3,0.2062994740159002,0.5
Iwate,1961,1448517.0,1,2020.0,1117152.915610286,0.0013945297155642633,0.7712390780434651,0.000655239503719893,2.831027783409215e-06,0.04567910319490346,0.0,0.014162398611074963,0.015175639352839398,0.0029216953842682806,0.009279612655888907,0.012227626004364153,3,0.2062994740159002,0.5
Iwate,1965,1418597.8,1,1330.0,4037235.784136182,0.0009375455114902899,2.845934051311924,0.00044051901426506504,1.0446719569052146e-05,0.10763115048684938,0.0,0.032597708456040354,0.034929892939958934,0.009043841271863837,0.029793496665393354,0.032361694802676144,3,0.2062994740159002,0.5
Iwate,1966,1411118.0,1,520.0,442436.7982614994,0.0003685021380210585,0.3135363578818351,0.0001731459396969092,1.1509143734316654e-06,0.021791486094172342,0.0,0.006658647986039539,0.007135037163452394,0.008551777151572027,0.028144704481372164,0.01763987082241228,3,0.2062994740159002,0.5
Iwate,1972,1374219.0,1,500.0,841018571.4285715,0.00036384302647540166,611.9974847011804,0.0001709567902633193,0.002246491304565293,0.5128486257046444,0.0,0.15397425746457766,0.16499025801154962,0.03855235835023269,0.12866965998333116,0.1468299589974404,3,0.2062994740159002,0.5
Iwate,1980,1414654.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059902710050719,0.1020199006111131,0.05100995030555655,3,0.2062994740159002,0.5
Iwate,1982,1424263.8,1,3950.0,445341000.0,0.0027733626312765936,312.6815411583163,0.0013031036440967329,0.0011477765527961449,0.45931476481864636,0.0,0.1387066019964616,0.1486302868293835,0.05290156293867712,0.1767505002573949,0.1626903935433892,3,0.2062994740159002,0.5
Iwate,1983,1426600.6,1,1097.0,1310187000.0,0.0007689608429997856,918.3979033795443,0.00036130712420375904,0.0033712114112372966,0.5452381073754391,0.0,0.16382434719957437,0.1755450668060515,0.0757848749880794,0.25342714562872865,0.21448610621739006,3,0.2062994740159002,0.5
Iwate,1987,1430274.4,1,65090.0,94318133250.0,0.04550874992938418,65944.08265295108,0.02138292958969096,0.24206440707795254,0.8866538852021447,0.0,0.2809642162734271,0.3010656410902323,0.1181132651741755,0.3952597158629623,0.3481626784765973,3,0.2062994740159002,0.5
Iwate,1990,1420264.6,1,60400.0,9603335000.0,0.042527286816836804,6761.652018926614,0.019982046992195187,0.02482035113662567,0.704681388089975,0.0,0.22539184932152914,0.24151738079863458,0.14024478065694504,0.46941726615720947,0.35546732347792204,3,0.2062994740159002,0.5
Iwate,1994,1418771.2,1,305.0,360618000.0,0.000214974761258193,254.17629001772804,0.00010100893104463194,0.0009330182551817124,0.44282082213610985,0.0,0.1329169528925642,0.14242642057811664,0.13873305364347416,0.46435182126619334,0.303389120922155,3,0.2062994740159002,0.5
Iwate,1998,1416000.0,1,378.0,5773120000.0,0.0002669491525423729,4077.062146892655,0.00012542983364075176,0.014965886119023438,0.6642668086606476,0.0,0.1993678434817428,0.21363150228424588,0.15124197889417362,0.5062663143847478,0.35994890833449683,3,0.2062994740159002,0.5
Iwate,1999,1414000.0,1,27598.0,9415846000.0,0.019517680339462516,6659.01414427157,0.00917065806246966,0.024443592900365598,0.7034593847611408,0.0,0.217457276072071,0.23301513302555596,0.16490215987378037,0.5520383971330973,0.39252676507932666,3,0.2062994740159002,0.5
Iwate,2003,1402000.0,2,4683.0,491103000.0,0.003340228245363766,350.2874465049929,0.001569453467628503,0.001285818524329515,0.4683619473731242,0.2,0.14160720163927723,0.15173840822147047,0.16009642224278,0.5359354903823451,0.3438369493019078,3,0.2062994740159002,0.5
Iwate,2005,1385000.0,1,3810.0,53007000.0,0.002750902527075812,38.27220216606498,0.001292550446580922,0.00014048778225716146,0.2932866536694442,0.0,0.0888907814134399,0.09525042173770963,0.14540673599272205,0.4867137754146784,0.290982098576194,3,0.2062994740159002,0.5
Iwate,2007,1364000.0,1,40.0,673459.9865501008,2.932551319648094e-05,0.49373899307192143,1.377900700052014e-05,1.8123936493014732e-06,0.032063811356468776,0.0,0.009628788711840997,0.010317674915696988,0.11739581688571767,0.39285571386064777,0.20158669438817237,3,0.2062994740159002,0.5
Iwate,2008,1352000.0,1,1356.0,486628000.0,0.0010029585798816568,359.93195266272187,0.00047125426930565904,0.0013212211195391074,0.4705260996041805,0.0,0.1414877078697681,0.15161036533828515,0.12236596132377568,0.4095095095043267,0.2805599374213059,3,0.2062994740159002,0.5
Iwate,2011,1314000.0,1,567280.0,292855483000.0,0.4317199391171994,222873.27473363775,0.20284971736057664,0.8181126331811264,0.9839590445964502,0.0,0.4371825155313387,0.46846048958701964,0.18731245086829407,0.6271300591942981,0.5477952743906589,3,0.2062994740159002,0.5
Iwate,2012,1303000.0,1,9106.0,215872000.0,0.0069884881043745205,165.67306216423637,0.003283639944101083,0.000608144809180691,0.40878834451694346,0.0,0.12493505131595378,0.13387345839967774,0.1744440261501666,0.5840109671472472,0.3589422127734625,3,0.2062994740159002,0.5
Iwate,2013,1295000.0,1,19679.0,269310000.0,0.015196138996138996,207.96138996138995,0.007140120761255862,0.0007633747946883897,0.42685571904095415,0.0,0.13305480024516536,0.14257413014104217,0.1659054506160396,0.5554001905781402,0.34898716035959115,3,0.2062994740159002,0.5
Iwate,2014,1284000.0,2,5010.0,8062972000.0,0.0039018691588785046,6279.573208722742,0.0018333483917257485,0.023050759132882435,0.698772224890528,0.2,0.21091501134136645,0.22600480569114992,0.17519089931936124,0.5865135650669919,0.4062591853790709,3,0.2062994740159002,0.5
Iwate,2015,1280000.0,2,4115.0,273962000.0,0.00321484375,214.0328125,0.0015105397897058489,0.0007856614842259929,0.42914424208444446,0.2,0.12980065047812742,0.13908716408247662,0.1658269148579639,0.5551370355567893,0.347112099819633,3,0.2062994740159002,0.5
Iwate,2016,1268000.0,1,220.0,1175234.906650959,0.00017350157728706625,0.9268414090307248,8.152216917815622e-05,3.402205430820051e-06,0.05240718549845974,0.0,0.01577922116796263,0.016908136558621726,0.13487215457241772,0.45141484832072154,0.23416149243967163,3,0.2062994740159002,0.5
Kagawa,1964,908053.8,1,35626.0,8090849000.0,0.03923335819970138,8910.098718820404,0.018434348059507145,0.032706767258074296,0.7267253219411016,0.0,0.23092164022398548,0.24744279744145284,0.04763901291709715,0.1591169216529318,0.2032798595471923,3,0.2062994740159002,0.5
Kagawa,1965,904449.4,1,1330.0,4037235.784136182,0.0014705079134332997,4.463749751104022,0.0006909389342229535,1.638532061370633e-05,0.13568672573405058,0.0,0.04118967497417124,0.04413656680866801,0.046308517891720746,0.15465874291513082,0.09939765486189941,3,0.2062994740159002,0.5
Kagawa,1968,903665.8,1,220.0,121670.11952191236,0.00024345283400124248,0.13464061550399756,0.00011438975616638594,4.942323776358913e-07,0.010093070403239462,0.0,0.0031079939502883084,0.0033303536071565224,0.037396272525391926,0.12479588582779073,0.06406311971747362,3,0.2062994740159002,0.5
Kagawa,1984,1013487.0,1,9.0,29449578.08219178,8.880232306877148e-06,29.05767718993118,4.172502704484251e-06,0.00010666354155020556,0.2719205870084085,0.0,0.08157909685441568,0.08741562687162628,0.04651116594500644,0.15533776931145984,0.12137669809154306,3,0.2062994740159002,0.5
Kagawa,1987,1022737.6,1,65090.0,94318133250.0,0.06364291290356393,92221.24350371005,0.029903522456921,0.33852136129029997,0.9134517988785762,0.0,0.29496800538341755,0.3160713233155757,0.09776768123680363,0.3270864059386537,0.3215788646271147,3,0.2062994740159002,0.5
Kagawa,2004,1018000.0,4,275300.0,8098906937.45797,0.27043222003929274,7955.704260764214,0.12706640215028775,0.029203421403319024,0.7176736554298037,0.6,0.3042485781341425,0.3260158693575615,0.14036458166105598,0.46981869140052707,0.3979172803790443,3,0.2062994740159002,0.5
Kagawa,2007,1006000.0,2,13640.0,376360251.0344062,0.013558648111332007,374.1155576882765,0.0063707225170078815,0.0013732856233219211,0.4736059499065471,0.2,0.14654129073386962,0.15702550390989134,0.14163883349392667,0.4740884123085785,0.3155569581092349,3,0.2062994740159002,0.5
Kagawa,2010,996000.0,1,16700.0,0.0,0.01676706827309237,0.0,0.007878244092958037,0.0,0.0,0.0,0.005514770865070625,0.005909322005413152,0.11355651097268622,0.37999109455510166,0.1929502082802574,3,0.2062994740159002,0.5
Kagawa,2011,992000.0,2,22465.0,69727000.0,0.02264616935483871,70.28931451612904,0.010640622859167295,0.00025801467785678686,0.34092739719442555,0.2,0.10972665515974477,0.11757698620313511,0.11276641373291965,0.37734366284890186,0.2474603245260185,3,0.2062994740159002,0.5
Kagawa,2013,985000.0,1,57380.0,0.0,0.058253807106598984,0.0,0.027371374903171306,0.0,0.0,0.0,0.019159962432219912,0.02053075103096898,0.09345545206509032,0.31263713101527046,0.1665839410231197,3,0.2062994740159002,0.5
Kagawa,2014,981000.0,3,39856.0,471720000.0,0.04062793068297656,480.85626911314984,0.01908960765824069,0.0017651043579629208,0.4936146904969369,0.4,0.16144713250984954,0.17299777564540555,0.10748209997830131,0.3596371590473984,0.266317467346402,3,0.2062994740159002,0.5
Kagawa,2015,976000.0,1,865.0,273962000.0,0.0008862704918032786,280.69877049180326,0.0004164267213020925,0.0010303757170176955,0.45072196011808197,0.0,0.13550808674033604,0.1452029356211243,0.11326384630608566,0.37901044346730434,0.26210668954421434,3,0.2062994740159002,0.5
Kagawa,2017,967000.0,1,21676.0,639869000.0,0.022415718717683556,661.7052740434333,0.010532342369023435,0.002428956297180513,0.519078653072966,0.0,0.1630962355802062,0.1747648628556061,0.12354424200229232,0.4134576534416845,0.2941112581486453,3,0.2062994740159002,0.5
Kagoshima,1968,1803784.6,2,220.0,121670.11952191236,0.00012196578238887281,0.06745268782198958,5.730734729518263e-05,2.476021232924596e-07,0.005215703677621223,0.2,0.0016048262463929947,0.001719642626086381,0.0003310748105177863,0.000599046897037737,0.001159344761562059,3,0.2062994740159002,0.5
Kagoshima,1969,1778906.4,1,720.0,398193.1184353495,0.00040474304887542145,0.2238415233287988,0.00019017424406184074,8.216668341444668e-07,0.016140056264151974,0.0,0.004975138850088881,0.0053310823252925126,0.0012891427791774598,0.0038093093676083256,0.004570195846450419,3,0.2062994740159002,0.5
Kagoshima,1971,1729150.0,1,1350.0,2270750142.857143,0.000780730416678715,1313.2175594119324,0.00036683722480348416,0.004820496655573382,0.5737858019122185,0.0,0.17239252663102797,0.18472625175451604,0.03658768087015489,0.12208648364575611,0.15340636770013608,3,0.2062994740159002,0.5
Kagoshima,1977,1736046.2,1,8205.0,135319888142.85716,0.004726256709066844,77947.16992143249,0.0022206985379646174,0.28612476982560003,0.9000154698947198,0.0,0.27155912994499115,0.2909876732175408,0.08506216722304749,0.28451318969311734,0.2877504314553291,3,0.2062994740159002,0.5
Kagoshima,1982,1791552.4,1,5120.0,58512000.0,0.002857856683399269,32.65994340997227,0.001342804369124125,0.00011988656932784895,0.28096488070058323,0.0,0.08522942726856185,0.09132711809603396,0.08509667288246098,0.28462881011573976,0.18797796410588685,3,0.2062994740159002,0.5
Kagoshima,1985,1812340.6,1,500.0,290165000.0,0.0002758863317413956,160.1051148994841,0.00012962909364766666,0.0005877062527695458,0.40607345651330223,0.0,0.12191277731954403,0.13063495753167415,0.09269181586314566,0.31007836407966194,0.22035666080566804,3,0.2062994740159002,0.5
Kagoshima,1990,1802113.2,1,858.0,4081417000.0,0.00047610771620783867,2264.7950195359535,0.00022370594201286475,0.00831350200809165,0.6173079039440931,0.0,0.18534896534263692,0.1986096514937937,0.11180693706457737,0.37412868015401385,0.28636916582390376,3,0.2062994740159002,0.5
Kagoshima,1991,1797824.0,2,91898.0,23044416000.0,0.05111623829696344,12817.948809227155,0.024017687281893317,0.04705151779561932,0.755780335114585,0.2,0.2435464816317008,0.2609708759366068,0.13898473581586918,0.4651951495675056,0.3630830127520562,3,0.2062994740159002,0.5
Kagoshima,1992,1796859.2,1,196.0,29620409.53983466,0.00010907922000788932,16.484546780201065,5.125241376100943e-05,6.0510691509628125e-05,0.22862889139986806,0.0,0.06862454410959312,0.0735342480295545,0.12446946527520653,0.4165578609917712,0.24504605451066286,3,0.2062994740159002,0.5
Kagoshima,1993,1795894.4,2,900.0,912024000.0,0.0005011430516181798,507.8383227877987,0.00023546914832295435,0.001864148799279553,0.4979681818824336,0.2,0.14955528296855614,0.16025513050224646,0.12964465627060331,0.43389871985985295,0.2970769251810497,3,0.2062994740159002,0.5
Kagoshima,1996,1793000.0,1,5798.0,1976301278.367108,0.003233686558839933,1102.2316109130552,0.001519393349852447,0.0040460194550345305,0.5598028908324425,0.0,0.16900444259462946,0.18109576917557713,0.13776455948662814,0.4611066230689931,0.3211011961222851,3,0.2062994740159002,0.5
Kagoshima,1997,1792000.0,1,67040.0,23076365571.73165,0.03741071428571428,12877.436144939538,0.017577953046672472,0.047269881082643087,0.7561502752289775,0.0,0.23914964970136396,0.25625947517023784,0.1586802502709827,0.5311902281654117,0.3937248516678248,3,0.2062994740159002,0.5
