disno_core,prefecture_norm,disno,event_year,year,disaster_type_gdis,disaster_subtype,country,iso3,region,island,capital,location_str,location_str_emdat,start_year,end_year,decade,human_impact_best,damage_final_usd,damage_final_log10,damage_adj_usd,damage_imputed_usd,damage_imputed_flag,latitude,longitude,population_at_event,pop_is_observed,pop_is_interpolated,human_per_100k,econ_per_capita,econ_per_capita_log10
2013-0396,Shimane,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Matsue-shi,Hinshu,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,35.07076032,132.554064,702000.0,True,False,2747.7207977207977,383.63247863247864,2.583915367773302
2013-0396,Shizuoka,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Shizuoka-shi,Hinshu,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,34.92114009,138.4052614,3723000.0,True,False,518.1036798280957,72.33682514101531,1.8593594436847152
2013-0396,Tochigi,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Utsunomiya-shi,Tochigi,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,36.69030812,139.8191975,1986000.0,True,False,971.2487411883183,135.60422960725074,2.132273235743745
2013-0396,Tokyo,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Kanto,Honshu,Shinjuku-ku,Tokyo region,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,35.7113435,139.4469212,13300000.0,True,False,145.0300751879699,20.248872180451126,1.3064008389360215
2013-0396,Tottori,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Tottori-shi,Hinshu,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,35.35952638,133.8651396,578000.0,True,False,3337.19723183391,465.93425605536333,2.6683246414825783
2013-0396,Toyama,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Toyama-shi,Hinshu,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,36.63785294,137.2698289,1076000.0,True,False,1792.6579925650558,250.28810408921933,2.398440208572737
2013-0396,Wakayama,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Wakayama-shi,Hinshu,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,33.91187939,135.505446,979000.0,True,False,1970.2757916241062,275.0868232890705,2.4394697880999696
2013-0396,Yamagata,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Tohoku,Honshu,Yamagata-shi,Yamagata,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,38.44787123,140.1016345,1141000.0,True,False,1690.5346187554776,236.02979842243647,2.3729668354848927
2013-0396,Yamaguchi,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Chugoku,Honshu,Yamaguchi-shi,Yamaguchi,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,34.20231962,131.5725496,1420000.0,True,False,1358.380281690141,189.6549295774648,2.277964135520051
2013-0396,Yamanashi,2013-0396,2013,2013,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Kofu-shi,Hinshu,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013.0,2013.0,2010.0,19289.0,269310000.0,8.430252479903107,269310000.0,269310000.0,False,35.61187909,138.6119949,847000.0,True,False,2277.331759149941,317.95749704840614,2.5023690695724006
2013-0413,Kagoshima,2013-0413,2013,2013,storm,Tropical cyclone,Japan,JPN,Kyushu,Kyushu,Kagoshima-shi,Kagoshima prefecture,Kagosima province,2013.0,2013.0,2010.0,4336.0,2693000.0,6.430236353411511,2693000.0,2693000.0,False,31.00948442,130.4306651,1680000.0,True,False,258.0952380952381,1.6029761904761906,0.2049270716856476
2013-0415,Aichi,2013-0415,2013,2013,storm,Tropical cyclone,Japan,JPN,Chubu,Honshu,Nagoya-shi,Aichi,"Aiti, Kyooto provinces",2013.0,2013.0,2010.0,30288.0,2693000.0,6.430236353411511,2693000.0,2693000.0,False,35.034637,137.2139891,7443000.0,True,False,406.93268843208386,0.36181647185274757,0.0
2013-0415,Kyoto,2013-0415,2013,2013,storm,Tropical cyclone,Japan,JPN,Kansai,Honshu,Kyoto-shi,Kyoto,"Aiti, Kyooto provinces",2013.0,2013.0,2010.0,30288.0,2693000.0,6.430236353411511,2693000.0,2693000.0,False,35.25443838,135.4419032,2617000.0,True,False,1157.355750859763,1.0290408865112723,0.012432630771629415
2013-0429,Okinawa,2013-0429,2013,2013,storm,Tropical cyclone,Japan,JPN,Kyushu,Ryukyu Islands,Naha-shi,Ryikyu Islands,Okinawa province,2013.0,2013.0,2010.0,4392.0,234619623.18231875,8.370364332943176,,234619623.18231875,True,25.76892341,126.6680159,1415000.0,True,False,310.3886925795053,165.80892097690372,2.219607893082866
2014-0061,Aichi,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Nagoya-shi,Aichi,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.034637,137.2139891,7455000.0,True,False,37.55868544600939,1048.6701542588867,3.0206389079155436
2014-0061,Akita,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Tohoku,Honshu,Akita-shi,Akita,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,39.74813497,140.4078158,1037000.0,True,False,270.00964320154293,7538.896817743491,3.877307799315516
2014-0061,Aomori,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Tohoku,Honshu,Aomori-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,40.78369335,140.8295531,1321000.0,True,False,211.96063588190765,5918.1196063588195,3.7721837380900296
2014-0061,Chiba,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Chiba-shi,Chiba,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.51037345,140.1992438,6197000.0,True,False,45.18315313861546,1261.5517185735032,3.100905059554878
2014-0061,Fukui,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Fukui-shi,Fukui,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.84601935,136.2236906,790000.0,True,False,354.43037974683546,9895.994936708861,3.9954594644141155
2014-0061,Fukushima,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Tohoku,Honshu,Fukushima-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,37.37886746,140.2232952,1935000.0,True,False,144.702842377261,4040.2253229974162,3.6064055863496267
2014-0061,Gifu,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Gifu-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.77957986,137.0558252,2041000.0,True,False,137.18765311122,3830.394904458599,3.5832435509884863
2014-0061,Gunma,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Maebashi-shi,Gunma,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,36.50413546,138.9849477,1976000.0,True,False,141.7004048582996,3956.3947368421054,3.5972996154529477
2014-0061,Hiroshima,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chugoku,Honshu,Hiroshima-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,34.60714608,132.7891401,2833000.0,True,False,98.83515707730321,2759.5608895164137,3.4408399811841197
2014-0061,Hyogo,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kansai,Honshu,Kobe-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.04016741,134.8281039,5541000.0,True,False,50.532394874571374,1410.9070564879985,3.149498405544653
2014-0061,Ibaraki,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Mito-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,36.30496862,140.32148,2919000.0,True,False,95.92326139088729,2678.2583076396027,3.427852460716543
2014-0061,Ishikawa,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Kanazawa-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,36.76865008,136.7700187,1156000.0,True,False,242.21453287197232,6762.833910034602,3.8301287216200466
2014-0061,Iwate,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Tohoku,Honshu,Morioka-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,39.59372366,141.3612107,1284000.0,True,False,218.06853582554518,6088.657320872274,3.7845215319717225
2014-0061,Kanagawa,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Yokohama-shi,Kanagawa,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.41334278,139.3360646,9096000.0,True,False,30.782761653474054,859.4806508355321,2.9342361040248788
2014-0061,Kyoto,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kansai,Honshu,Kyoto-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.25443838,135.4419032,2610000.0,True,False,107.27969348659003,2995.3394636015328,3.476446048366276
2014-0061,Mie,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kansai,Honshu,Tsu-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,34.50852184,136.375217,1825000.0,True,False,153.42465753424656,4283.745753424658,3.6318236869120635
2014-0061,Miyagi,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Tohoku,Honshu,Sendai-shi,Sendai,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,38.30088356,140.7520942,2328000.0,True,False,120.27491408934708,3358.176975945017,3.526103579726706
2014-0061,Nagano,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Nagano-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,36.13138656,138.0456173,2109000.0,True,False,132.76434329065907,3706.892366050261,3.5690099759650704
2014-0061,Nara,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kansai,Honshu,Nara-shi,Nara,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,34.31780384,135.8717335,1376000.0,True,False,203.48837209302326,5681.566860465116,3.7544681218050644
2014-0061,Niigata,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Niigata-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,37.52181911,138.9186474,2313000.0,True,False,121.05490704712494,3379.955036748811,3.5289109229339375
2014-0061,Okayama,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chugoku,Honshu,Okayama-shi,Okayama,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,34.89245983,133.8262517,1924000.0,True,False,145.53014553014552,4063.324324324324,3.608881488002763
2014-0061,Osaka,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kansai,Honshu,osaka-shi,Osaka,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,34.62161449,135.5082161,8836000.0,True,False,31.68854685377999,884.7709370755998,2.9468308485051598
2014-0061,Saitama,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Saitama-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.99757593,139.3488579,7239000.0,True,False,38.67937560436524,1079.960768061887,3.0334079790761086
2014-0061,Shiga,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kansai,Honshu,otsu-shi,Shiga,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.21763711,136.1382324,1416000.0,True,False,197.74011299435028,5521.070621468926,3.7420233023508067
2014-0061,Shimane,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chugoku,Honshu,Matsue-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.07076032,132.554064,697000.0,True,False,401.7216642754663,11216.407460545193,4.049853777606548
2014-0061,Shizuoka,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chubu,Honshu,Shizuoka-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,34.92114009,138.4052614,3705000.0,True,False,75.57354925775978,2110.077192982456,3.3242983433892097
2014-0061,Tochigi,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Utsunomiya-shi,Tochigi,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,36.69030812,139.8191975,1980000.0,True,False,141.41414141414143,3948.40202020202,3.596421365443026
2014-0061,Tokyo,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Kanto,Honshu,Shinjuku-ku,Tokyo,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.7113435,139.4469212,13390000.0,True,False,20.911127707244212,583.8563106796116,2.766305978692548
2014-0061,Tottori,2014-0061,2014,2014,storm,Blizzard/Winter storm,Japan,JPN,Chugoku,Honshu,Tottori-shi,Honshu Island,"Aiti, Akita, Aomori, Gifu, Gunma, Hirosima, Hukui, Hukusima, Hyoogo, Ibaraki, Iwate, Kanagawa, Kyooto, Mie, Miyagi, Nagano, Nara, Niigata, Okayama, Okinawa, Oosaka, Saitama, Siga, Simane, Sizuoka, Tiba, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",2014.0,2014.0,2010.0,2800.0,7817836000.0,9.893086555704556,7817836000.0,7817836000.0,False,35.35952638,133.8651396,574000.0,True,False,487.8048780487805,13619.923344947736,4.134174663306584
