disno,year,disaster_type_gdis,country,iso3,prefecture,prefecture_norm,region,island,capital,location_str,adm1,adm2,latitude,longitude,disno_core,disno_raw,disaster_type_emdat,disaster_subtype,start_year,end_year,decade,deaths,injured,affected,homeless,total_affected,human_impact_best,damage_adj_usd,damage_imputed_usd,damage_imputed_flag,damage_final_usd,damage_final_log10,location_str_emdat
2014-0578,2014,extreme temperature ,Japan,JPN,Gunma,Gunma,Kanto,Honshu,Maebashi-shi, Gunma,Gunma,,36.50447861,138.9856052,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Nagano,Nagano,Chubu,Honshu,Nagano-shi, Nagano,Nagano,,36.13213385,138.0455278,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Kanagawa,Kanagawa,Kanto,Honshu,Yokohama-shi, Kanagawa,Kanagawa,,35.41531201,139.3389831,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Niigata,Niigata,Chubu,Honshu,Niigata-shi, Niigata,Niigata,,37.52181911,138.9186474,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Fukushima,Fukushima,Tohoku,Honshu,Fukushima-shi, Hukusima,Fukushima,,37.37886746,140.2232952,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Nara,Nara,Kansai,Honshu,Nara-shi, Nara,Nara,,34.31745052,135.8716444,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Osaka,Osaka,Kansai,Honshu,osaka-shi, Oosaka,Osaka,,34.6209646,135.5074809,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Tokyo,Tokyo,Kanto,Honshu,Shinjuku-ku, Tookyoo,Tokyo,,35.7113435,139.4469212,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Kochi,Kochi,Shikoku,Shikoku,Kochi-shi, Kooti,Kochi,,33.42251944,133.3673066,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Hyogo,Hyogo,Kansai,Honshu,Kobe-shi, Hyoogo,Hyogo,,35.03991306,134.8280566,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Oita,Oita,Kyushu,Kyushu,oita-shi, Ooita,Oita,,33.20069712,131.4332401,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Kagoshima,Kagoshima,Kyushu,Kyushu,Kagoshima-shi, Kagosima,Kagoshima,,31.00948442,130.4306651,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Shiga,Shiga,Kansai,Honshu,otsu-shi, Siga,Shiga,,35.21582726,136.1380637,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Yamanashi,Yamanashi,Chubu,Honshu,Kofu-shi, Yamanasi provinces,Yamanashi,,35.61236433,138.6114888,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Okayama,Okayama,Chugoku,Honshu,Okayama-shi, Okayama,Okayama,,34.89245983,133.8262517,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Fukui,Fukui,Chubu,Honshu,Fukui-shi, Hukui,Fukui,,35.84661419,136.2246542,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Ehime,Ehime,Shikoku,Shikoku,Matsuyama-shi, Ehime,Ehime,,33.62483527,132.8568425,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Ishikawa,Ishikawa,Chubu,Honshu,Kanazawa-shi, Isikawa,Ishikawa,,36.76946378,136.7710271,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Saitama,Saitama,Kanto,Honshu,Saitama-shi, Saitama,Saitama,,35.99710067,139.3476354,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Nagasaki,Nagasaki,Kyushu,Kyushu,Nagasaki-shi, Nagasaki,Naoasaki,Nagasaki,32.77829109,129.827392,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Shizuoka,Shizuoka,Chubu,Honshu,Shizuoka-shi, Sizuoka,Shizuoka,,34.91697506,138.4077837,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Tochigi,Tochigi,Kanto,Honshu,Utsunomiya-shi, Totigi,Tochigi,,36.689912,139.8192132,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Yamagata,Yamagata,Tohoku,Honshu,Yamagata-shi, Yamagata,Yamagata,,38.44839624,140.1021538,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Yamaguchi,Yamaguchi,Chugoku,Honshu,Yamaguchi-shi, Yamaguti,Yamaguchi,,34.20119008,131.5732932,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Toyama,Toyama,Chubu,Honshu,Toyama-shi, Toyama,Toyama,,36.6374637,137.2693463,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Aichi,Aichi,Chubu,Honshu,Nagoya-shi,Aiti,Aichi,,35.03555125,137.2116209,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Okinawa,Okinawa,Kyushu,Ryukyu Islands,Naha-shi, Okinawa,Okinawa,,25.76892341,126.6680159,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Wakayama,Wakayama,Kansai,Honshu,Wakayama-shi, Wakayama,Wakayama,,33.91187939,135.505446,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Fukuoka,Fukuoka,Kyushu,Kyushu,Fukuoka-shi, Hukuoka,Fukuoka,,33.52603209,130.6669489,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Shimane,Shimane,Chugoku,Honshu,Matsue-shi, Simane,Shimane,,35.07076032,132.554064,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Miyazaki,Miyazaki,Kyushu,Kyushu,Miyazaki-shi, Miyazaki,Miyazaki,,32.19320365,131.2993739,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2014-0578,2014,extreme temperature ,Japan,JPN,Gifu,Gifu,Chubu,Honshu,Gifu-shi, Gifu,Gifu,,35.77867114,137.0559248,2014-0578,2014-0578-JPN,Extreme temperature,Heat wave,2014.0,2014.0,2010.0,27.0,17000.0,,,17000.0,17000.0,,,False,,,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces"
2015-0611,2015,extreme temperature ,Japan,JPN,Tokyo,Tokyo,Kanto,Honshu,Shinjuku-ku, Tokyo,Tokyo,,35.7113435,139.4469212,2015-0611,2015-0611-JPN,Extreme temperature,Heat wave,2015.0,2015.0,2010.0,5.0,3200.0,,,3200.0,3200.0,,,False,,,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata"
2015-0611,2015,extreme temperature ,Japan,JPN,Iwate,Iwate,Tohoku,Honshu,Morioka-shi, Iwate,Iwate,,39.59328729,141.3617768,2015-0611,2015-0611-JPN,Extreme temperature,Heat wave,2015.0,2015.0,2010.0,5.0,3200.0,,,3200.0,3200.0,,,False,,,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata"
2015-0611,2015,extreme temperature ,Japan,JPN,Yamagata,Yamagata,Tohoku,Honshu,Yamagata-shi, Yagamata,Yamagata,,38.44839624,140.1021538,2015-0611,2015-0611-JPN,Extreme temperature,Heat wave,2015.0,2015.0,2010.0,5.0,3200.0,,,3200.0,3200.0,,,False,,,"Funabashi (Chiba Prefecture), Isesaki City, Tatebayashi (Gunma Prefecture), Tokyo, Iwate, Yagamata"
2015-0575,2015,extreme temperature ,Japan,JPN,Tokyo,Tokyo,Kanto,Honshu,Shinjuku-ku, Tokyo,Tokyo,,35.7113435,139.4469212,2015-0575,2015-0575-JPN,Extreme temperature,Heat wave,2015.0,2015.0,2010.0,32.0,11187.0,,,11187.0,11187.0,,,False,,,"Oosaka province, Tokyo, Saitama"
